Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/wifi_dsn_i/dbg_sic_fir_q[14:0],u_ila_0_dbg_sic_fir_q[15:15],i_system_wrapper/wifi_dsn_i/dbg_sic_auto_corr[25:0],i_system_wrapper/wifi_dsn_i/dbg_sic_ch_est_i[31:0],i_system_wrapper/wifi_dsn_i/dbg_sic_lts_th[15:0],i_system_wrapper/wifi_dsn_i/dbg_sic_memory_out_q[14:0],u_ila_0_dbg_sic_memory_out_q[15:15],i_system_wrapper/wifi_dsn_i/dbg_sic_lts_corr[31:0],i_system_wrapper/wifi_dsn_i/dbg_sic_fir_i[14:0],u_ila_0_dbg_sic_fir_i[15:15],i_system_wrapper/wifi_dsn_i/dbg_sic_auto_th[25:0],i_system_wrapper/wifi_dsn_i/tx_wave_bram_0_tx_ram_addr[10:0],i_system_wrapper/wifi_dsn_i/mux_1_dout[15:0],i_system_wrapper/wifi_dsn_i/wlan_fd_32b_0_cancel_i_out[15:0],i_system_wrapper/wifi_dsn_i/dbg_sic_memory_out_i[14:0],u_ila_0_dbg_sic_memory_out_i[15:15],i_system_wrapper/wifi_dsn_i/dbg_sic_eng_th[13:0],i_system_wrapper/wifi_dsn_i/fifo_generator_idata_rx_dout[15:0],i_system_wrapper/wifi_dsn_i/fifo_generator_qdata_rx_dout[15:0],i_system_wrapper/wifi_dsn_i/mux_0_dout[15:0],i_system_wrapper/wifi_dsn_i/wlan_fd_32b_0_cancel_q_out[15:0],i_system_wrapper/wifi_dsn_i/dbg_rx_din_sel[1:0],i_system_wrapper/wifi_dsn_i/dbg_sic_ch_est_q[31:0],i_system_wrapper/wifi_dsn_i/dbg_sic_eng14[13:0],i_system_wrapper/wifi_dsn_i/tx_wave_bram_0/dbg_en_out[0:0],i_system_wrapper/wifi_dsn_i/tx_wave_bram_0/inst/tx_ram_wr_en[0:0],i_system_wrapper/wifi_dsn_i/dbg_ch_est,i_system_wrapper/wifi_dsn_i/dbg_ch_est_done,i_system_wrapper/wifi_dsn_i/dbg_sic_cancel,i_system_wrapper/wifi_dsn_i/dbg_sic_ch_est_valid,i_system_wrapper/wifi_dsn_i/dbg_sic_det_ofdm,u_ila_0_dbg_sic_lts_sync_1,u_ila_0_dbg_sic_lts_sync,i_system_wrapper/wifi_dsn_i/dbg_sic_lts_timeout,i_system_wrapper/wifi_dsn_i/dbg_tx_running_1,i_system_wrapper/wifi_dsn_i/full_2,i_system_wrapper/wifi_dsn_i/full_3,i_system_wrapper/wifi_dsn_i/gxc_wtx_0_tx_dout_valid_free,i_system_wrapper/wifi_dsn_i/mux_1b_0_dout,i_system_wrapper/wifi_dsn_i/mux_wr_en_dout,u_ila_0_tx_wave_bram_0_tx_ram_sel
7758,7758,0,0000,0,00000a5,000b19bf,1f40,06a0,0,00000328,0000,0,000090c,000,-528,1110,1110,0,0001,416,1968,6720,06a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7759,7759,0,0000,0,00000a6,000b19bf,1f40,06a0,0,00000328,0000,0,000090c,000,-528,1110,1110,0,0001,416,1968,6720,06a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7760,7760,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000328,0000,0,000090c,000,-528,1110,0830,0,0001,416,1968,6720,06a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7761,7761,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000164,0000,0,000090c,000,-528,1110,0830,0,0001,416,1968,6720,06a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7762,7762,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000164,0000,0,000090c,000,-528,0830,0830,0,0001,416,1968,6720,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7763,7763,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000164,0000,0,000090c,000,-528,0830,0830,0,0001,416,1968,6720,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7764,7764,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000164,0000,0,000090c,000,-528,0830,0830,0,0001,416,1968,6720,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7765,7765,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000164,0000,0,0000949,000,-528,0830,0830,0,0001,5328,384,6720,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7766,7766,0,0000,0,00000a6,000b19bf,1f40,6f40,1,00000164,0000,0,0000949,000,2592,0830,0830,0,0001,5328,384,752,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7767,7767,0,0000,0,00000b5,000b19bf,1f40,6f40,1,00000164,0000,0,0000949,000,2592,0830,0830,0,0001,5328,384,752,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7768,7768,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000164,0000,0,0000949,000,2592,0830,6e40,1,0001,5328,384,752,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7769,7769,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000124,0000,0,0000949,000,2592,0830,6e40,1,0001,5328,384,752,ef40,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7770,7770,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000124,0000,0,0000949,000,2592,ee40,6e40,1,0001,5328,384,752,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7771,7771,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000124,0000,0,0000949,000,2592,ee40,6e40,1,0001,5328,384,752,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7772,7772,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000124,0000,0,0000949,000,2592,ee40,6e40,1,0001,5328,384,752,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7773,7773,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000124,0000,0,0000aaf,000,2592,ee40,6e40,1,0001,6336,7536,752,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7774,7774,0,0000,0,00000b5,000b19bf,1f40,74d0,1,00000124,0000,0,0000aaf,000,-1728,ee40,6e40,1,0001,6336,7536,-8032,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7775,7775,0,0000,0,00000a1,000b19bf,1f40,74d0,1,00000124,0000,0,0000aaf,000,-1728,ee40,6e40,1,0001,6336,7536,-8032,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7776,7776,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000124,0000,0,0000aaf,000,-1728,ee40,7900,1,0001,6336,7536,-8032,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7777,7777,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000924,0000,0,0000aaf,000,-1728,ee40,7900,1,0001,6336,7536,-8032,f4d0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7778,7778,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000924,0000,0,0000aaf,000,-1728,f900,7900,1,0001,6336,7536,-8032,eae0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7779,7779,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000924,0000,0,0000aaf,000,-1728,f900,7900,1,0001,6336,7536,-8032,eae0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7780,7780,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000924,0000,0,0000aaf,000,-1728,f900,7900,1,0001,6336,7536,-8032,eae0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7781,7781,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000924,0000,0,0000d3e,000,-1728,f900,7900,1,0001,-3152,6640,-8032,eae0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7782,7782,0,0000,0,00000a1,000b19bf,1f40,6ae0,1,00000924,0000,0,0000d3e,000,-7200,f900,7900,1,0001,-3152,6640,-10096,eae0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7783,7783,0,0000,0,000017f,000b19bf,1f40,6ae0,1,00000924,0000,0,0000d3e,000,-7200,f900,7900,1,0001,-3152,6640,-10096,eae0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7784,7784,0,0000,0,000017f,000b19bf,1f40,7000,1,00000924,0000,0,0000d3e,000,-7200,f900,0cf0,0,0001,-3152,6640,-10096,eae0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7785,7785,0,0000,0,000017f,000b19bf,1f40,7000,1,00000404,0000,0,0000d3e,000,-7200,f900,0cf0,0,0001,-3152,6640,-10096,eae0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7786,7786,0,0000,0,000017f,000b19bf,1f40,7000,1,00000404,0000,0,0000d3e,000,-7200,0cf0,0cf0,0,0001,-3152,6640,-10096,f000,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7787,7787,0,0000,0,000017f,000b19bf,1f40,7000,1,00000404,0000,0,0000d3e,000,-7200,0cf0,0cf0,0,0001,-3152,6640,-10096,f000,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7788,7788,0,0000,0,000017f,000b19bf,1f40,7000,1,00000404,0000,0,0000d3e,000,-7200,0cf0,0cf0,0,0001,-3152,6640,-10096,f000,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7789,7789,0,0000,0,000017f,000b19bf,1f40,7000,1,00000404,0000,0,000099d,000,-7200,0cf0,0cf0,0,0001,2176,2016,-10096,f000,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7790,7790,0,0000,0,000017f,000b19bf,1f40,7000,1,00000404,0000,0,000099d,000,-4016,0cf0,0cf0,0,0001,2176,2016,-3520,f000,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7791,7791,0,0000,0,0000025,000b19bf,1f40,7000,1,00000404,0000,0,000099d,000,-4016,0cf0,0cf0,0,0001,2176,2016,-3520,f000,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7792,7792,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000404,0000,0,000099d,000,-4016,0cf0,28e0,0,0001,2176,2016,-3520,f000,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7793,7793,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000880,0000,0,000099d,000,-4016,0cf0,28e0,0,0001,2176,2016,-3520,f000,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7794,7794,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000880,0000,0,000099d,000,-4016,28e0,28e0,0,0001,2176,2016,-3520,0aa0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7795,7795,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000880,0000,0,000099d,000,-4016,28e0,28e0,0,0001,2176,2016,-3520,0aa0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7796,7796,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000880,0000,0,000099d,000,-4016,28e0,28e0,0,0001,2176,2016,-3520,0aa0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7797,7797,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000880,0000,0,0000dd5,000,-4016,28e0,28e0,0,0001,10464,-3040,-3520,0aa0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7798,7798,0,0000,0,0000025,000b19bf,1f40,0aa0,0,00000880,0000,0,0000dd5,000,1680,28e0,28e0,0,0001,10464,-3040,7680,0aa0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7799,7799,0,0000,0,0000022,000b19bf,1f40,0aa0,0,00000880,0000,0,0000dd5,000,1680,28e0,28e0,0,0001,10464,-3040,7680,0aa0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7800,7800,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000880,0000,0,0000dd5,000,1680,28e0,0390,0,0001,10464,-3040,7680,0aa0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7801,7801,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000424,0000,0,0000dd5,000,1680,28e0,0390,0,0001,10464,-3040,7680,0aa0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7802,7802,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000424,0000,0,0000dd5,000,1680,0390,0390,0,0001,10464,-3040,7680,08e0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7803,7803,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000424,0000,0,0000dd5,000,1680,0390,0390,0,0001,10464,-3040,7680,08e0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7804,7804,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000424,0000,0,0000dd5,000,1680,0390,0390,0,0001,10464,-3040,7680,08e0,2,0008770d,0004,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7805,7805,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000424,0000,0,0000a1a,000,1680,0390,0390,0,0001,-2064,-9008,7680,08e0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7806,7806,0,0000,0,0000022,000b19bf,1f40,08e0,0,00000424,0000,0,0000a1a,000,0,0390,0390,0,0001,-2064,-9008,0,08e0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7807,7807,0,0000,0,000001b,000b19bf,1f40,08e0,0,00000424,0000,0,0000a1a,000,0,0390,0390,0,0001,-2064,-9008,0,08e0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7808,7808,0,0000,0,000001b,000b19bf,1f40,0460,0,00000424,0000,0,0000a1a,000,0,0390,6ee0,1,0001,-2064,-9008,0,08e0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7809,7809,0,0000,0,000001b,000b19bf,1f40,0460,0,000000c8,0000,0,0000a1a,000,0,0390,6ee0,1,0001,-2064,-9008,0,08e0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7810,7810,0,0000,0,000001b,000b19bf,1f40,0460,0,000000c8,0000,0,0000a1a,000,0,eee0,6ee0,1,0001,-2064,-9008,0,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7811,7811,0,0000,0,000001b,000b19bf,1f40,0460,0,000000c8,0000,0,0000a1a,000,0,eee0,6ee0,1,0001,-2064,-9008,0,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7812,7812,0,0000,0,000001b,000b19bf,1f40,0460,0,000000c8,0000,0,0000a1a,000,0,eee0,6ee0,1,0001,-2064,-9008,0,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7813,7813,0,0000,0,000001b,000b19bf,1f40,0460,0,000000c8,0000,0,0000962,000,0,eee0,6ee0,1,0001,-4096,1648,0,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7814,7814,0,0000,0,000001b,000b19bf,1f40,0460,0,000000c8,0000,0,0000962,000,-384,eee0,6ee0,1,0001,-4096,1648,-5856,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7815,7815,0,0000,0,0000179,000b19bf,1f40,0460,0,000000c8,0000,0,0000962,000,-384,eee0,6ee0,1,0001,-4096,1648,-5856,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7816,7816,0,0000,0,0000179,000b19bf,1f40,09a0,0,000000c8,0000,0,0000962,000,-384,eee0,1ac0,0,0001,-4096,1648,-5856,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7817,7817,0,0000,0,0000179,000b19bf,1f40,09a0,0,00000544,0000,0,0000962,000,-384,eee0,1ac0,0,0001,-4096,1648,-5856,0460,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7818,7818,0,0000,0,0000179,000b19bf,1f40,09a0,0,00000544,0000,0,0000962,000,-384,1ac0,1ac0,0,0001,-4096,1648,-5856,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7819,7819,0,0000,0,0000179,000b19bf,1f40,09a0,0,00000544,0000,0,0000962,000,-384,1ac0,1ac0,0,0001,-4096,1648,-5856,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7820,7820,0,0000,0,0000179,000b19bf,1f40,09a0,0,00000544,0000,0,0000962,000,-384,1ac0,1ac0,0,0001,-4096,1648,-5856,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7821,7821,0,0000,0,0000179,000b19bf,1f40,09a0,0,00000544,0000,0,0000902,000,-384,1ac0,1ac0,0,0001,-976,-1584,-5856,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7822,7822,0,0000,0,0000179,000b19bf,1f40,09a0,0,00000544,0000,0,0000902,000,6272,1ac0,1ac0,0,0001,-976,-1584,192,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7823,7823,0,0000,0,000028e,000b19bf,1f40,09a0,0,00000544,0000,0,0000902,000,6272,1ac0,1ac0,0,0001,-976,-1584,192,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7824,7824,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000544,0000,0,0000902,000,6272,1ac0,6fa0,1,0001,-976,-1584,192,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7825,7825,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000020,0000,0,0000902,000,6272,1ac0,6fa0,1,0001,-976,-1584,192,09a0,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7826,7826,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000020,0000,0,0000902,000,6272,efa0,6fa0,1,0001,-976,-1584,192,fd20,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7827,7827,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000020,0000,0,0000902,000,6272,efa0,6fa0,1,0001,-976,-1584,192,fd20,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7828,7828,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000020,0000,0,0000902,000,6272,efa0,6fa0,1,0001,-976,-1584,192,fd20,2,0008770d,0003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
7829,7829,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000020,0000,0,0000813,000,6272,efa0,6fa0,1,0001,-6672,-8128,192,fd20,2,0008770d,0002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7830,7830,0,0000,0,000028e,000b19bf,1f40,7d20,1,00000020,0000,0,0000813,000,-4768,efa0,6fa0,1,0001,-6672,-8128,2272,fd20,2,0008770d,0002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7831,7831,0,0000,0,00002bd,000b19bf,1f40,7d20,1,00000020,0000,0,0000813,000,-4768,efa0,6fa0,1,0001,-6672,-8128,2272,fd20,2,0008770d,0002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7832,7832,0,0000,0,00002bd,000b19bf,1f40,7bb0,1,00000020,0000,0,0000813,000,-4768,efa0,5b10,1,0001,-6672,-8128,2272,fd20,2,0008770d,0002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
